pc1,pc2,pc3,cluster,cluster_name,track_name,release_year,popularity,danceability,energy
-2.63990936291127,2.921696365786121,0.00951985326983618,2,Bold and Uplifting,Dear Jessie,1989,45,0.702,0.26
-1.7953482882425327,0.7833478286818572,-0.8212743764233713,2,Bold and Uplifting,Pray for Spanish Eyes,1989,44,0.703,0.319
-3.3735479951227814,0.009833849962496241,-0.5166254579424814,2,Bold and Uplifting,Oh Father,1989,43,0.576,0.268
0.9490283650524606,-1.2587677038976397,-0.649517523036349,0,Energetic and Danceable,Vogue,1990,62,0.748,0.84
-0.6444938680224414,0.24339713799006046,-0.6224638663141572,1,Acoustic and Mellow,Crazy for You - Edit,1990,59,0.672,0.549
0.289653626435896,-1.205397513681097,-0.8353317464853671,0,Energetic and Danceable,Vogue - Edit,1990,54,0.69,0.817
0.621583231509325,-0.10678204122412496,-0.32437911315989304,1,Acoustic and Mellow,Into the Groove - Edit,1990,51,0.686,0.714
0.9729957343250418,0.5279801704852177,-0.9036793532464522,1,Acoustic and Mellow,Holiday,1990,48,0.816,0.65
1.0479178311421438,1.2209489051778002,0.25279951545381735,1,Acoustic and Mellow,Like a Virgin,1990,48,0.806,0.637
-1.7421976516223443,-0.5619161414409991,-1.3201936678036326,0,Energetic and Danceable,Live to Tell,1990,46,0.627,0.363
1.6639635108266493,0.4918835838951638,0.5080266864162748,3,Smooth and Sophisticated,Material Girl,1990,46,0.734,0.853
0.20442407930460407,-0.590570326692499,-0.8411098845410865,0,Energetic and Danceable,Like a Prayer,1990,45,0.705,0.693
-0.13636158026926243,-0.16002554808290834,-1.1974078620272028,0,Energetic and Danceable,Justify My Love,1990,45,0.698,0.662
0.18441674258555937,0.20875925763455602,-0.16979064001094485,1,Acoustic and Mellow,Borderline - Remix,1990,45,0.776,0.772
0.2603973443223913,0.5312705904354412,-0.03212419730962359,1,Acoustic and Mellow,La Isla Bonita - Remix,1990,44,0.648,0.66
0.7858760934716325,-0.3982724812481854,-0.3912948279029574,0,Energetic and Danceable,Express Yourself,1990,43,0.697,0.765
1.0963648108557522,1.3466610982196698,0.9059227424703149,1,Acoustic and Mellow,Papa Don't Preach,1990,43,0.811,0.816
0.8116721382641418,0.18429188443995823,-0.14516337261540702,1,Acoustic and Mellow,Open Your Heart,1990,42,0.671,0.752
-1.9641269747176335,-0.6513435842655964,0.29911930621945465,2,Bold and Uplifting,Take a Bow,1994,55,0.568,0.366
0.691429092120896,-0.22257020178179124,-0.7242700623122422,0,Energetic and Danceable,Secret,1994,53,0.813,0.655
0.37836512286334656,-0.27808167084757884,-0.31505474071216405,0,Energetic and Danceable,Human Nature,1994,47,0.691,0.571
-0.5754896635744896,1.2918814061586361,1.2017212311344125,1,Acoustic and Mellow,I'll Remember (Theme from the Motion Picture With Honors),1995,53,0.691,0.601
-1.69948383386781,-0.7059996091645748,0.30434570670256,2,Bold and Uplifting,You'll See,1995,51,0.601,0.545
-3.7084980319953873,-0.6276948331388107,0.6244551067696543,2,Bold and Uplifting,This Used to Be My Playground,1995,49,0.499,0.308
0.534927794939785,-0.8351468253920576,0.24105158438296265,0,Energetic and Danceable,Crazy for You,1995,47,0.666,0.714
-5.791741603940481,-1.049428442939677,1.5273751418288735,2,Bold and Uplifting,Don't Cry for Me Argentina,1996,56,0.217,0.146
0.013961483177385804,-0.42197578014930837,0.9089617276573628,0,Energetic and Danceable,American Pie,2000,61,0.631,0.734
1.466054081582123,0.24112937286784022,-0.10352985926028843,3,Smooth and Sophisticated,Music,2000,60,0.736,0.802
0.6152516301881219,-0.2308618469191581,-0.12964002637380292,0,Energetic and Danceable,Don't Tell Me,2000,55,0.699,0.618
1.487463175996435,0.6465384013549397,0.7611919074309905,3,Smooth and Sophisticated,Me Against the Music (feat. Madonna) - LP Version / Video Mix,2003,62,0.804,0.836
0.1620806913048588,-1.1688842735096354,-0.4061418026086136,0,Energetic and Danceable,Hung Up,2005,75,0.649,0.647
0.83991324524802,-1.779455709980885,0.377873354170034,0,Energetic and Danceable,Sorry,2005,62,0.589,0.877
0.779464066828831,-1.4558904738250706,0.061428888017397036,0,Energetic and Danceable,Jump,2005,59,0.629,0.839
2.9441951658320935,0.23491079603011522,0.8315266317079908,3,Smooth and Sophisticated,Give It 2 Me,2008,59,0.837,0.954
1.974576455397984,0.28676904442093454,1.7285921898092784,3,Smooth and Sophisticated,Material Girl,2009,74,0.742,0.883
0.2819933845879761,-1.7953772274968711,0.7924941685475902,0,Energetic and Danceable,Like a Prayer,2009,73,0.624,0.842
